protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks4,89.191.234.224,1081,Germany,DE,Frankfurt am Main,elite,true,26.46,AS57043,Hostkey B.V.,30.65,1784330221.6217792
socks4,72.56.106.48,1080,Germany,DE,Frankfurt am Main,elite,true,43.61,AS210976,"Timeweb, LLP",3610.9,1784330219.481316
socks4,82.22.174.113,1080,Germany,DE,Frankfurt am Main,elite,true,35.87,AS215703,Freakhosting LTD,2701.58,1784330218.9063506
socks4,139.28.241.247,1081,Germany,DE,Frankfurt am Main,elite,true,82.8,AS215540,Global Connectivity Solutions LLP,72.98,1784330209.406968
socks4,139.28.241.247,1082,Germany,DE,Frankfurt am Main,elite,true,83.31,AS215540,Global Connectivity Solutions LLP,7285.09,1784330208.8775811
socks4,144.31.11.58,1085,Germany,DE,Kelsterbach,elite,true,49.7,AS215730,H2nexus LTD,8071.87,1784330207.8054137
socks4,185.213.240.125,40001,Germany,DE,Frankfurt am Main,elite,true,63.47,AS215703,Freakhosting LTD,77.13,1784330203.9505785
socks4,85.208.139.126,1082,Germany,DE,Frankfurt am Main,elite,true,86.12,AS215540,Global Connectivity Solutions LLP,2085.58,1784330200.78079
socks4,87.251.77.60,1080,Germany,DE,Frankfurt Am Main,elite,true,41.61,AS210546,Miglovets Egor Andreevich,2007.71,1784330200.1429083
socks4,45.137.43.0,1081,Germany,DE,Frankfurt am Main,elite,true,83.34,,RAPIDSEEDBOX,116.47,1784330196.6821928
socks4,144.31.215.191,1080,Germany,DE,Frankfurt am Main,elite,true,26.72,AS198550,Node Host Limited,15489.46,1784330196.064509
socks4,116.202.20.234,9082,Germany,DE,Falkenstein,elite,true,71.93,AS24940,Hetzner Online GmbH,14400.56,1784330189.4419334
socks4,194.58.33.7,9564,Germany,DE,Frankfurt am Main,elite,true,87.38,AS216127,International Hosting Company Limited,7234.63,1784330189.3334901
socks4,85.208.139.126,1081,Germany,DE,Frankfurt am Main,elite,true,84.95,AS215540,Global Connectivity Solutions LLP,57.97,1784330189.3305817
socks4,159.195.61.240,1080,Germany,DE,Nuremberg,elite,true,95.62,AS197540,netcup GmbH,6090.38,1784330270.4892232
socks4,91.107.228.234,22183,Germany,DE,Frankfurt Am Main,elite,true,60.35,AS24940,Hetzner Online AG,4084.37,1784330270.397283
socks4,147.45.66.117,1081,Germany,DE,Frankfurt am Main,elite,true,64.26,AS215540,Global Connectivity Solutions LLP,3198.45,1784330269.2773232
socks4,147.45.66.116,1081,Germany,DE,Frankfurt am Main,elite,true,76.44,AS215540,Global Connectivity Solutions LLP,3194.38,1784330268.9795387
socks4,147.45.66.115,1082,Germany,DE,Frankfurt am Main,elite,true,64.83,AS215540,Global Connectivity Solutions LLP,3201.16,1784330265.9518044
socks4,209.38.214.48,1080,Germany,DE,Frankfurt am Main,elite,true,55.13,AS14061,"DigitalOcean, LLC",147.74,1784330265.8619792
socks4,147.45.66.116,1082,Germany,DE,Frankfurt am Main,elite,true,76.66,AS215540,Global Connectivity Solutions LLP,10467.4,1784330264.3878496
socks4,147.45.66.115,1081,Germany,DE,Frankfurt am Main,elite,true,68.53,AS215540,Global Connectivity Solutions LLP,10416.28,1784330259.3202398
socks4,94.156.114.45,1080,Germany,DE,Frankfurt am Main,elite,true,21.33,AS215439,Play2go International Limited,711.79,1784330258.5993843
socks4,91.107.228.234,1052,Germany,DE,Frankfurt Am Main,elite,true,61.29,AS24940,Hetzner Online AG,3570.93,1784330252.4774952
socks4,147.45.178.104,1081,Germany,DE,Frankfurt am Main,elite,true,67.63,AS215540,Global Connectivity Solutions LLP,6.05,1784330245.8335412
socks4,185.108.76.197,9050,Germany,DE,Berlin,elite,true,15.21,AS206028,Infra1 Managed-services,2235.86,1784330241.9586363
socks4,147.45.66.117,1082,Germany,DE,Frankfurt am Main,elite,true,62.89,AS215540,Global Connectivity Solutions LLP,160.74,1784330225.922249
